listingid,Lat,Lng,title,formatted_address,url
46514700,31.1927000000,121.4592000000,独立整租朝南大一房 好做饭二楼 近肿瘤医院 中山医院 东安路地铁站 大木桥路地铁站,上海市徐汇区枫林路街道兴旺家具店(小木桥路)西木小区,https://www.airbnb.cn/rooms/46514700
46513562,31.2095100000,121.4573900000,【燃烧吧电竞君】襄阳南路四人电竞房 陕西南路地铁站 淮海中路成熟商圈,上海市徐汇区天平路街道嘉善社区卫生服务站嘉善小区,https://www.airbnb.cn/rooms/46513562
46513706,31.1564500000,121.4266700000,【青年公寓】101一室一厅设施齐全/上海南站/中星城家乐福/日月光/地铁1、3号线,上海市徐汇区漕河泾街道沪闵路上海南站,https://www.airbnb.cn/rooms/46513706
46462717,31.2186600000,121.4548100000,长乐路  乐居  栖息在充满烟火、酒色的小窝,上海市徐汇区湖南路街道上海市园林设计院襄阳公园,https://www.airbnb.cn/rooms/46462717
46438284,31.2120200000,121.4571800000,Downtown studio#永康路#近iapm淮海中路徐家汇#极简风#地铁1/10/12陕西南路,上海市徐汇区天平路街道石库门家庭博物馆永康小区北区,https://www.airbnb.cn/rooms/46438284
46420337,31.1905400000,121.4513300000,斜土路超级舒适安心的大一室一厅，配置齐全，维修保洁消毒服务，周边繁华热闹，晚上安静宜居，适合白领高管,上海市徐汇区枫林路街道上海市南洋模范中学,https://www.airbnb.cn/rooms/46420337
46435423,31.1833200000,121.4349700000,徐汇区优质一房,上海市徐汇区徐家汇街道漕溪北路漕溪大楼,https://www.airbnb.cn/rooms/46435423
46435423,31.1833200000,121.4349700000,徐汇区优质一房,上海市徐汇区徐家汇街道漕溪北路漕溪大楼,https://www.airbnb.cn/rooms/46435423
46419476,31.1956900000,121.4616800000,大一房二楼近中山医院肿瘤医院,上海市徐汇区斜土路街道大木桥路434号上海市徐汇区社区学院,https://www.airbnb.cn/rooms/46419476
46435160,31.2112700000,121.4449200000,[忆居•投影房]1/7/10号线地铁衡复文化区 近武康路 新天地 直达人广 静安寺 精致温馨两室,上海市徐汇区湖南路街道玫瑰别墅,https://www.airbnb.cn/rooms/46435160
46421470,31.1988800000,121.4409700000,市中心品牌公寓1933年优秀历史建筑，免中介费，可押一付一，品牌家电拎包入住。,上海市徐汇区天平路街道余庆路华侨公寓(余庆路),https://www.airbnb.cn/rooms/46421470
46408020,31.1885200000,121.4441700000,嘉汇肯眸秀公寓,上海市徐汇区徐家汇街道上海市徐汇区图书馆徐汇区图书馆(暂停营业),https://www.airbnb.cn/rooms/46408020
46390262,31.2086700000,121.4375800000,「武康路」法式租界洋房/梧桐树下的绝美上海/巴金故居/精致一居,上海市徐汇区湖南路街道华山路970号湖南别墅,https://www.airbnb.cn/rooms/46390262
46379716,31.2014500000,121.4439600000,1号线衡山路高端公寓，交通便利，精装修拎包入住！一个月起租,上海市徐汇区天平路街道吴兴路久事衡山大酒店,https://www.airbnb.cn/rooms/46379716
46383390,31.1542300000,121.4457000000,【欧阳阳阳Soleil—温馨loft】投影仪小空间/私密花园别墅/直达中山公园迪士尼紧邻西岸上海南站,上海市徐汇区漕河泾街道挹翠苑,https://www.airbnb.cn/rooms/46383390
46344253,31.1985100000,121.4455900000,【上海1930】月租¥8500徐家汇复古loft，近交通大学，衡山路老洋房，步行至港汇 ，免费停车,上海市徐汇区天平路街道宛平公寓,https://www.airbnb.cn/rooms/46344253
46304198,31.1665000000,121.4339300000,1/12号线漕宝路地铁站精装修一室一厅，高级白领公寓，保洁微信服务到位，网络通畅，周边商圈配套好,上海市徐汇区漕河泾街道保利星苑,https://www.airbnb.cn/rooms/46304198
46304100,31.1699800000,121.4326700000,漕宝路地铁站精装修一房，家具家电齐全，无中介费，长租优惠，适合上班白领跟实习生,上海市徐汇区田林街道漕宝路徐汇日月光中心,https://www.airbnb.cn/rooms/46304100
46300086,31.1975700000,121.4568900000,中山医院东院区大床房,上海市徐汇区枫林路街道森达通讯西木小区,https://www.airbnb.cn/rooms/46300086
46299897,31.2036600000,121.4550300000,【锦瑟花舍】上海弄堂＃五官科医院＃音乐学院＃田子坊#淮海中路酒吧街#瑞金医院＃近地铁,上海市徐汇区天平路街道建国西路建新小区(建国西路),https://www.airbnb.cn/rooms/46299897
46264656,31.1778400000,121.4417000000,上海游泳馆精美一居室,上海市徐汇区漕河泾街道中山南二路上海体育场,https://www.airbnb.cn/rooms/46264656
46282976,31.1799200000,121.4401300000,徐汇区11号线上海游泳馆｜高级公寓,上海市徐汇区徐家汇街道东亚体育文化中心上海体育场,https://www.airbnb.cn/rooms/46282976
46204633,31.1628000000,121.4309900000,露天小院落，一米阳光，近光大会展，地铁,上海市徐汇区漕河泾街道沪闵路徐汇万科中心,https://www.airbnb.cn/rooms/46204633
46206704,31.2104000000,121.4579300000,永康路酒吧街,上海市徐汇区天平路街道嘉善社区卫生服务站嘉善小区,https://www.airbnb.cn/rooms/46206704
46207619,31.2059400000,121.4502000000,伊间丨环贸IAPM商场|瑞金医院|网红打卡永康路丨地铁直达新天地竹影,上海市徐汇区天平路街道永嘉新村,https://www.airbnb.cn/rooms/46207619
46209146,31.2090300000,121.4590800000,秒回❤️【庆余年】田子坊网红复式/陕西南路站1、10、12号线/瑞金医院,上海市徐汇区天平路街道嘉善路174号嘉嘉大楼,https://www.airbnb.cn/rooms/46209146
46225148,31.2168100000,121.4462000000,【一宿· yī sù·A2】月租价优 衡复文化区洋房/复式/静安寺/老外聚集地/近地铁1，7号线,上海市徐汇区湖南路街道汇贤居汇贤居(乌鲁木齐中路),https://www.airbnb.cn/rooms/46225148
46207960,31.2115000000,121.4468000000,临近常熟路地铁站、上海图书馆地铁站、华山医院/徐汇中心医院，附近有菜场，带超大投影现代简约风温馨两居,上海市徐汇区湖南路街道乌鲁木齐中路361号复兴西路洋房,https://www.airbnb.cn/rooms/46207960
46171253,31.2039400000,121.4553100000,衡复文化区Le Jardin 福禄花园,上海市徐汇区天平路街道音昱厅堂餐厅建国西路378弄,https://www.airbnb.cn/rooms/46171253
46184190,31.1985300000,121.4554100000,徐汇区精装两室近中山医院可做饭可住六人,上海市徐汇区斜土路街道小木桥路小区,https://www.airbnb.cn/rooms/46184190
46183999,31.2009400000,121.4539600000,徐汇中心精装双南两房近中山医院可做饭可住六人,上海市徐汇区枫林路街道复旦大学上海医学院东区复旦大学附属中山医院西院区,https://www.airbnb.cn/rooms/46183999
46181898,31.1705900000,121.3939300000,标致一室一厅温馨舒适,上海市徐汇区虹梅路街道虹梅路2047号远中产业园4期,https://www.airbnb.cn/rooms/46181898
46161042,31.2011600000,121.4620800000,精装公寓（大木桥路）,上海市徐汇区斜土路街道上海市南洋初级中学徐汇香樟苑,https://www.airbnb.cn/rooms/46161042
46163151,31.1748400000,121.4425000000,近地铁精装修房,上海市徐汇区漕河泾街道住友公寓,https://www.airbnb.cn/rooms/46163151
46143127,31.1670100000,121.4455700000,西岸Loft复式楼地铁口3.12双线地铁,上海市徐汇区漕河泾街道上海城市轨道交通保安服务有限公司培训中心(凯旋南路)凯旋都市工业园,https://www.airbnb.cn/rooms/46143127
46126240,31.1714900000,121.4429700000,3/12号线龙漕路地铁口 - 无中介费 无服务费 - 一室一厅江景露台房，6个月起租，年租年付九折,上海市徐汇区漕河泾街道凯旋南路67号,https://www.airbnb.cn/rooms/46126240
46113267,31.1664300000,121.4363800000,【徐家汇后花园】大飘窗 毗邻日月光 近地铁,上海市徐汇区漕河泾街道西雅图,https://www.airbnb.cn/rooms/46113267
46129498,31.1624300000,121.4310800000,简洁明快大一居室近日月光/中星城家乐福/光大会展中心/徐家汇也才2站路/1、12号线,上海市徐汇区漕河泾街道钦州路111弄小区科苑新村南区,https://www.airbnb.cn/rooms/46129498
46129268,31.2090800000,121.4556500000,【浪漫满屋】胡风旧居/音乐学院五官科医院/陕西南路地铁站/粉色梦秋千房/设施齐全,上海市徐汇区天平路街道永太小区,https://www.airbnb.cn/rooms/46129268
46093857,31.2144900000,121.4461000000,【安福路】梧桐树下的安逸禅意风 | 复式小别墅带院子 | 近安福路五原路 | 近1/7号线常熟路地铁,上海市徐汇区湖南路街道愉园,https://www.airbnb.cn/rooms/46093857
46076265,31.2003200000,121.4456000000,梧桐树下庭院小屋,上海市徐汇区天平路街道建国西路626号,https://www.airbnb.cn/rooms/46076265
46078151,31.2154300000,121.4392700000,摄影空间｜踏入百年历史保护建筑“荣宅”，静安法式花园洋房，时尚人士聚集地，距武康路5分钟,上海市徐汇区湖南路街道徐汇一品苑,https://www.airbnb.cn/rooms/46078151
46043398,31.1991800000,121.4589400000,徐汇区斜土路精装LOFT,上海市徐汇区斜土路街道斜土路1530号日晖六村,https://www.airbnb.cn/rooms/46043398
46043524,31.1896200000,121.4373800000,Loft公寓一个人独居的快乐,上海市徐汇区徐家汇街道大华汇智大厦(漕溪北路),https://www.airbnb.cn/rooms/46043524
46058268,31.1627100000,121.4331100000,俏皮小两房近日月光/中星城家乐福/上海南站/光大会展中心/上海体育馆/地铁1、12号线,上海市徐汇区漕河泾街道冠生园路20号沪华公寓,https://www.airbnb.cn/rooms/46058268
46058467,31.1638700000,121.4251800000,《天空蓝》沐浴阳光两房近光大会展中心/日月光/上海南站/万体馆/地铁1、12号线,上海市徐汇区漕河泾街道康健路小区(康健路),https://www.airbnb.cn/rooms/46058467
46027863,31.1662500000,121.4419700000,朝南江景露台房，临江，超大露台，采光好，居住舒适，半年起租,上海市徐汇区漕河泾街道凯旋南路27号申懋商务中心,https://www.airbnb.cn/rooms/46027863
46016426,31.2087400000,121.4521900000,伊间丨环茂四人电脑游戏 高配置独立服务器 陕西南路地铁站步行2分钟,上海市徐汇区天平路街道上海教育会堂,https://www.airbnb.cn/rooms/46016426
46032643,31.2039100000,121.4550100000,【锦瑟花舍】上海老街＃五官科医院＃音乐学院＃田子坊＃淮海中路酒吧街ins风,上海市徐汇区天平路街道太原路福禄村,https://www.airbnb.cn/rooms/46032643
46003011,31.1672600000,121.4300300000,康健3房带投影仪，近光大会展，第八/六人民医院，地铁1/12号线漕宝路站,上海市徐汇区漕河泾街道上海光大会展中心(东馆)光大生活广场,https://www.airbnb.cn/rooms/46003011
46003354,31.1798600000,121.4466000000,舒适私密空间，市中心地段，居家、旅行、商务、约会,上海市徐汇区枫林路街道中山苑,https://www.airbnb.cn/rooms/46003354
46003480,31.1639100000,121.4312900000,科苑2房一厅宽敞厨房带投影仪，近日月光，光大会展，第八人民医院，上师大,上海市徐汇区漕河泾街道华麟汽车维修服务中心冠生园路店科苑新村南区,https://www.airbnb.cn/rooms/46003480
45978513,31.2058700000,121.4603400000,【锦瑟花舍】五官科医院＃音乐学院＃田子坊＃淮海路酒吧街ins风,上海市徐汇区天平路街道器日本料理科普弄(建国西路),https://www.airbnb.cn/rooms/45978513
45989104,31.1819200000,121.4455400000,市中心上海游泳馆11.4号线地铁步行五分钟 电梯房 靠近腾飞大厦 精神卫生中心 龙华医院,上海市徐汇区枫林路街道煤科公寓梅园新村(中山南二路),https://www.airbnb.cn/rooms/45989104
45981250,31.1934600000,121.4383000000,近地铁九号线，高级酒店式公寓，拎包入住,上海市徐汇区徐家汇街道虹桥路东方商厦,https://www.airbnb.cn/rooms/45981250
45977256,31.1890800000,121.4341000000,法租地区高级日式公寓,上海市徐汇区徐家汇街道东方曼哈顿东方曼哈顿世纪豪庭,https://www.airbnb.cn/rooms/45977256
45981138,31.1910200000,121.4374100000,1号线，7.9号线，11号线，地铁站地铁上盖，徐家汇核心区域，出门就享受配套了，走路去地铁站10分种,上海市徐汇区徐家汇街道漕溪北路上海实业大厦,https://www.airbnb.cn/rooms/45981138
45979936,31.1862700000,121.4338800000,【水果薄荷】少女风 一室厅厨卫 设施齐全 近/4/3/1/11号线/上海体育馆站/徐汇区/龙美术馆,上海市徐汇区徐家汇街道南洋电缆集团(裕德路)南洋1931,https://www.airbnb.cn/rooms/45979936
45962400,31.1868900000,121.4468800000,【上海境遇】电梯一居室  近4号线/中山医院/美罗城/腾飞大厦/龙华医院/龙华寺/后滩公园/体育场,上海市徐汇区徐家汇街道海洋石油大厦海洋石油大厦(零陵路),https://www.airbnb.cn/rooms/45962400
45961198,31.1868900000,121.4419600000,月租特惠！清雅一居室 徐汇区徐家汇 三分钟步行到地铁站/近星游城/腾飞大厦/星游城/美罗城【清溪】,上海市徐汇区徐家汇街道泰东新村腾飞广场,https://www.airbnb.cn/rooms/45961198
45945502,31.1874800000,121.4375700000,精美房源，精装修，家具家电齐全。给您一个舒适美好的的家,上海市徐汇区徐家汇街道绿云轩,https://www.airbnb.cn/rooms/45945502
45931083,31.1562200000,121.4476300000,【欧阳阳阳Soleil—清晨阳光】私密花园别墅/小阁楼/直达中山公园迪士尼紧邻西岸艺术中心上海南站,上海市徐汇区漕河泾街道挹翠苑,https://www.airbnb.cn/rooms/45931083
45935145,31.2064300000,121.4513000000,【你我之间】市中心衡复街区高品质设计独立花园洋房，黄金地段三条地铁直达各景点，安静整洁舒适宽敞,上海市徐汇区天平路街道衡山路17弄10号永嘉新村,https://www.airbnb.cn/rooms/45935145
45902311,31.2080500000,121.4378800000,武康路湖南路洋房独立公寓,上海市徐汇区湖南路街道湖南路285号湖南别墅,https://www.airbnb.cn/rooms/45902311
45915114,31.1776300000,121.4234800000,安静闲适小花园大床房,上海市徐汇区田林街道钦州北路上海市第六人民医院,https://www.airbnb.cn/rooms/45915114
45907681,31.1927400000,121.4387500000,上海地铁旁绿色家园，美罗城、港汇、交大生活机能圈,上海市徐汇区徐家汇街道星巴克(美罗大厦店)美罗城,https://www.airbnb.cn/rooms/45907681
45905530,31.1640600000,121.4091300000,超大一居室。,上海市徐汇区虹梅路街道江苏江动集团进出口上海有限公司漕宝路401号园区,https://www.airbnb.cn/rooms/45905530
45908454,31.1984000000,121.4632200000,9/12号线嘉善路温馨小屋 - 地铁五分钟步行,上海市徐汇区斜土路街道斜土路远雄徐汇园,https://www.airbnb.cn/rooms/45908454
